datetime,text,sentiment,source,sentiment_score,hour,day_of_week
2009-06-03 07:43:21,http://twitpic.com/6j6db - miley is going on tour in september! i will sooo be there!  this is a good concert year so far,positive,sentiment140,1.0,7.0,Wednesday
2009-04-18 23:02:28,"@TheComputerNerd Oh my gosh, yes!!!  Have you seen them on the Sweet Brag Tour?  I did on Wednesday, they were AMAZING ",positive,sentiment140,1.0,23.0,Saturday
2009-06-06 08:17:12,Sleeping in is one of the best things in the world ,positive,sentiment140,1.0,8.0,Saturday
2009-05-31 01:39:05,"#mhttp://plurk.com/p/xcqb2m wah, why is this on a new thread?  http://plurk.com/p/xcqgu",negative,sentiment140,0.0,1.0,Sunday
2009-06-02 06:15:51,@Ms_Takatoke thanx boo! ,positive,sentiment140,1.0,6.0,Tuesday
2009-06-01 05:01:40,@martyndarkly The band or the biotech weapon? ,positive,sentiment140,1.0,5.0,Monday
2009-06-16 09:13:30,my internet is not working again ,negative,sentiment140,0.0,9.0,Tuesday
2009-05-22 04:49:58,my head is hurting a lot. i don't wanna go home today at all ,negative,sentiment140,0.0,4.0,Friday
2009-06-07 01:29:12,ALREADY up  Work in 2 hours D:,negative,sentiment140,0.0,1.0,Sunday
2009-06-02 02:00:55,"Okay the birds are chirping, time to attempt this sleep is. Toodles for now! ",positive,sentiment140,1.0,2.0,Tuesday
2009-05-17 03:10:38,@Hatz94 wow isnt it like 4 in the morning in utah? did u wake up early or did u stay up late lol. ,positive,sentiment140,1.0,3.0,Sunday
2009-05-01 23:11:05,good night to all those in the land of twitter... ,positive,sentiment140,1.0,23.0,Friday
2009-06-15 13:36:04,I'm singing a duet with T. I don't want to study for my math test! ,negative,sentiment140,0.0,13.0,Monday
2009-05-22 06:11:37,@essieruth i didn't say always happy! john didn't talk about anything like hypermania  i wanted to hear about it.,negative,sentiment140,0.0,6.0,Friday
2009-04-07 06:19:50,@nikki_knebs Congrats. Hopefully we will be seeing you in the fall. ,positive,sentiment140,1.0,6.0,Tuesday
2009-05-09 21:09:41,@ashleyvirus ummmmmm.. in an hour LOL then i'd be on my sidekick ,negative,sentiment140,0.0,21.0,Saturday
2009-05-30 20:14:49,Is now biting HER tounge  !!! http://myloc.me/29wZ,positive,sentiment140,1.0,20.0,Saturday
2009-06-18 23:29:47,"Getting ready for my first trip on Cityrail since i got back. I miss the Underground, the Metro, the U and S-Bahn and even the NY Subway ",negative,sentiment140,0.0,23.0,Thursday
2009-06-16 10:41:48,Suddenly miss Andy...like a lot. ,negative,sentiment140,0.0,10.0,Tuesday
2009-05-17 11:56:47,Even more Utada.com.br updates coming your way! ;) @poplicious and I are working hard on new projects too!  I just love UHb! hahaha,positive,sentiment140,1.0,11.0,Sunday
2009-06-02 06:14:28,"@icobee Teach me how!  Omg, La Pinay crepe from Cafe Breton. I want na rin. Haha! Hoy, you didn't bring the havs I gave you to Bora!",negative,sentiment140,0.0,6.0,Tuesday
2009-06-01 16:17:23,"@4fyu Until @twitter brings back our #EVERYONEbutton, access PT @ http://twitter.com/public_timeline or link in btm of Settings.  ",positive,sentiment140,1.0,16.0,Monday
2009-06-15 09:25:08,@carbqueen720 i wish u were here ,negative,sentiment140,0.0,9.0,Monday
2009-06-20 01:40:13,Just gave my @Pink tickets I finally manage to find away to my friend so she could take her sister for her 13th bday!! But I want to go ,negative,sentiment140,0.0,1.0,Saturday
2009-06-02 03:14:05,Where's the Air France airplane? ,negative,sentiment140,0.0,3.0,Tuesday
2009-06-15 19:48:14,"@savemegeek I didn't like the way you had to click. Plus, no flash ",negative,sentiment140,0.0,19.0,Monday
2009-06-01 04:08:38,reeeeeeeaaally wish i had a big garden. or just something bigger than mine. i can bearly walk 5 steps and ive reached the back! ,negative,sentiment140,0.0,4.0,Monday
,@PRGuy17 This feels like a word salad written by Chat GPT,positive,chatgpt,1.0,,
2009-06-19 16:52:41,#dontyouhate when a woman brags on the coochie &amp; its like nothing 2 brag about. Sorry ladies but not all of u got the bomb coochie sorry ,negative,sentiment140,0.0,16.0,Friday
2009-06-18 12:44:23,the merkat makes me all dizzy. ,negative,sentiment140,0.0,12.0,Thursday
2009-05-22 08:10:13,@mishcaton hope you had fun ,positive,sentiment140,1.0,8.0,Friday
2009-05-22 08:14:14,@VichusSmith But I know your real name. And that site I got it from is the only one where I follow your reviews. ,positive,sentiment140,1.0,8.0,Friday
2009-06-02 09:47:09,finally home ,positive,sentiment140,1.0,9.0,Tuesday
2009-06-15 07:01:50,@DebtDiva enjoy your Monday ,positive,sentiment140,1.0,7.0,Monday
2009-06-25 09:06:12,@joeltelling My other phone broke and I am using an old phone. It takes crappy pics. ,negative,sentiment140,0.0,9.0,Thursday
2009-05-29 12:05:32,@playspymaster I want an invite! ...please  [didn't realise i needed one... feel free to join @cpayan:],positive,sentiment140,1.0,12.0,Friday
2009-05-29 09:22:36,@donna_de ohhh!! im sure there will be lots of being going there..maybe car share? hehe! my next one is in milton keynes..big cow! ,positive,sentiment140,1.0,9.0,Friday
2009-06-01 12:49:13,"@Metal_Rocks LMAO.  Yes, please, can you teach me 10 tips to be a successful social networker, too ",positive,sentiment140,1.0,12.0,Monday
2009-06-02 22:45:38,@coosbaycheryl will do! once things get going on the tuna we'll post updates.. right now its all about anticipation ,positive,sentiment140,1.0,22.0,Tuesday
,Am i the only kne who is using more chatgpt than google now?,neutral,chatgpt,0.5,,
2009-05-10 00:56:55,@faulko1 was always told to keep sucking something like fruit gums ,positive,sentiment140,1.0,0.0,Sunday
2009-06-01 16:55:36,@TferThomas  Liz gazes at me and quite often says.*Your a Star* lol ,positive,sentiment140,1.0,16.0,Monday
2009-06-17 09:30:25,"@wilw I feel so bad, as I forgot to tweet you a 'Happy Captain Picard Day' yesterday.   My bad, I'll try to do better next year.",negative,sentiment140,0.0,9.0,Wednesday
2009-06-19 16:23:29,@lelro awwwwww  wait.....did he lose or something? plz say noooo!,negative,sentiment140,0.0,16.0,Friday
2009-06-07 09:26:49,"@TheRedStone My ISP shaped me, I went over my monthly usage of 25GB per month. ",negative,sentiment140,0.0,9.0,Sunday
2009-05-31 06:39:11,Argh.  Fail at life ,negative,sentiment140,0.0,6.0,Sunday
2009-05-22 00:42:58,is babysitting the neighbours kids ,negative,sentiment140,0.0,0.0,Friday
2009-06-02 23:27:38,@PensToday Great piece of pen trivia! Thanks for sharing. You learn something new everyday. ,positive,sentiment140,1.0,23.0,Tuesday
2009-06-05 09:49:47,"@jasonbrooks: i haven't heard any talk of ubuntu switching, we love tomboy! ",positive,sentiment140,1.0,9.0,Friday
2009-06-19 16:09:50,@JoshWhite78 thats kinda sad that u need to ask.  lol happy early bday!,negative,sentiment140,0.0,16.0,Friday
2009-06-02 22:25:18,i still haven't packed for new york. but i work morning shift tomorrow. so...i will after two. ,positive,sentiment140,1.0,22.0,Tuesday
2009-06-16 22:35:06,"#wow 99 mounts, no idea what I can get for the 100th... they're all rare or pvp. ",negative,sentiment140,0.0,22.0,Tuesday
2009-06-06 06:35:27,"One good thing here, the weather has changed quite dramatically, cool and overcast... perfect for work!!! G-d my life is dull ",negative,sentiment140,0.0,6.0,Saturday
2009-06-07 10:44:30,"... And she actually is I mean seriously how weir is that, If I'm gonna date Robert Pattinson my bf will be older than my mum  lol",positive,sentiment140,1.0,10.0,Sunday
2009-04-07 01:16:39,Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over. ,negative,sentiment140,0.0,1.0,Tuesday
2009-05-29 20:52:42,"likes Jimmy Eat Worlds new song, ad wishes she could go out ad have nom nom drinks with all her friends ",negative,sentiment140,0.0,20.0,Friday
2009-06-02 12:14:28,Lady GaGa speaks Swedish in her 'Paparazzi' video - jÃ¤tteintressant.  And the video itself is really cool too.,positive,sentiment140,1.0,12.0,Tuesday
2009-05-10 07:28:49,home now. i miss katey sammy and elena ,negative,sentiment140,0.0,7.0,Sunday
2009-06-06 20:15:16,waiting for someone... she is taking too loooong ,negative,sentiment140,0.0,20.0,Saturday
2009-06-25 05:32:07,I feel left out because I haven't seen transformers yet ,negative,sentiment140,0.0,5.0,Thursday
2009-06-06 18:42:07,This tweet is for @chadcline.  Tweet.  ,positive,sentiment140,1.0,18.0,Saturday
2009-05-31 17:38:07,"@Madayar  yeah it is the movie awards.  I like watching the music ones, but every year it is same ol' Rihanna wins everything...",positive,sentiment140,1.0,17.0,Sunday
2009-05-02 01:05:42,"Going to try and take dogs out, poor Ellie ",negative,sentiment140,0.0,1.0,Saturday
2009-05-29 23:10:59,@baileemarshall ha girl i know! Twitter is stupid somethimes ,negative,sentiment140,0.0,23.0,Friday
,Are you using ChatGPT chrome extensions? What is your favourite? Why? https://t.co/Wsqdb8Vyf1,neutral,chatgpt,0.5,,
2009-06-03 10:04:45,getting ready for the pool with ava cakes and my girls  xoxoxoxxo hit the cell if you want to come !!!!,positive,sentiment140,1.0,10.0,Wednesday
2009-06-17 22:24:38,"So tired I fell asleep at 8pm, then got woken up &amp; now can't go back to sleep! ",negative,sentiment140,0.0,22.0,Wednesday
2009-05-31 08:59:02,@wearestereos you guys are amazing; and CANT WAIT for your CD  keep rocking.                     I loveyou guys. &lt;3,positive,sentiment140,1.0,8.0,Sunday
2009-05-02 23:03:09,Saturday night spent all by my lonesome ! ,negative,sentiment140,0.0,23.0,Saturday
2009-06-15 22:57:33,"Watched my friends baby Julia for hours yesterday, feel totally dazzled by how wonderful she is! She even got me to sing for her. ",positive,sentiment140,1.0,22.0,Monday
2009-06-15 10:19:03,"Attention all TX friends, the BF will be in San Antonio for a work Conference all week. Keep an eye on him for me.  xoxo.",positive,sentiment140,1.0,10.0,Monday
2009-05-10 07:59:06,Im sad now  I should be on my way to NC rite now,negative,sentiment140,0.0,7.0,Sunday
2009-05-11 21:43:31,I wanted to wake up and hear that the Canucks won.  next year. Nice run boys! Thank you for a good year!,negative,sentiment140,0.0,21.0,Monday
2009-06-06 02:36:27,@xohanna oh yer btw uno when its miley time we should do abit of gate hanging ,positive,sentiment140,1.0,2.0,Saturday
2009-06-01 22:42:06,@thnkhappythghts What was the !!! for? ,positive,sentiment140,1.0,22.0,Monday
2009-06-05 22:01:19,Running went awesome but my knee hurts no  ,negative,sentiment140,0.0,22.0,Friday
2009-05-17 03:10:16,@anna_samara I would but their balcony is quite high... ,negative,sentiment140,0.0,3.0,Sunday
2009-04-19 23:42:50,4/20 yallll... piff it up!! ,positive,sentiment140,1.0,23.0,Sunday
2009-06-05 10:08:19,@A77boy I seldom get to watch television......I can't even name one primetime show. ,negative,sentiment140,0.0,10.0,Friday
2009-05-22 00:02:15,@mironset ??? ????? ,positive,sentiment140,1.0,0.0,Friday
2009-06-17 08:04:12,"@ITNinja That sucks, dude!  Poor kitty ",negative,sentiment140,0.0,8.0,Wednesday
2009-06-06 00:27:12,@bryhobbs chillin just drinkin and being alone ,negative,sentiment140,0.0,0.0,Saturday
2009-06-01 15:15:23,feels like throwing up ,negative,sentiment140,0.0,15.0,Monday
2009-06-01 02:06:38,@ddlovato HAHAXD  Thats actually really funny  haha - you should call your album that - just for the fun of it  LOL,positive,sentiment140,1.0,2.0,Monday
2009-05-13 21:09:47,@RyanSommer hmm or you might want to consider coming over to our party- we have some sick DJs spinning  either way congrats on being done!,positive,sentiment140,1.0,21.0,Wednesday
2009-05-31 13:20:37,"@Meldina Girl, I got oatmeal. Hah, I'll bring some when I come over later. ",positive,sentiment140,1.0,13.0,Sunday
2009-06-15 02:26:44,"working. Hungry, loads to eat here but none of it is good for me ",negative,sentiment140,0.0,2.0,Monday
2009-06-06 09:23:44,life is good. ,positive,sentiment140,1.0,9.0,Saturday
2009-06-02 11:08:01,@GirlMeetsBeau I have the 305 and I really like it a lot. It's exactly what I need.  You can compare them on the garmin site though.,positive,sentiment140,1.0,11.0,Tuesday
2009-05-29 13:37:25,"Meeting went well last night.They shot promo to air this weekend on MTV. i tried to hide but I was too close, I think they caught me. ",negative,sentiment140,0.0,13.0,Friday
2009-06-06 10:58:17,Why can't you be here now? I love you! I know that you don't love me. I'm so sad! ,negative,sentiment140,0.0,10.0,Saturday
,"#ChatGPT versus cronyism? Yeah, the cronies still win.
#vax #mrna #ivermectin https://t.co/JOif96hJjE",positive,chatgpt,1.0,,
2009-05-28 23:23:52,The humpalow um ya I think so... Cell is dying ,negative,sentiment140,0.0,23.0,Thursday
2009-06-07 02:13:18,"Well I've finished the work I wanted to get done, ending my first ever 70 hour working week   Now housework and packing for my trip home!",negative,sentiment140,0.0,2.0,Sunday
2009-05-31 00:32:02,is at home. I am losing my voice.:/ Jay and Alexis are spending the night. ,positive,sentiment140,1.0,0.0,Sunday
2009-06-15 03:48:49,Good morning twitterville!! On my way to work ,negative,sentiment140,0.0,3.0,Monday
2009-06-06 11:45:50,Is going to make a cake  Xx,positive,sentiment140,1.0,11.0,Saturday
2009-06-07 03:20:30,@billyraycyrus hey Billy  .. have y0u ever been in Austria . ? . lol,positive,sentiment140,1.0,3.0,Sunday
2009-06-19 09:23:55,@Merrygoldalways loooool yeahh i want him 2  .. i want all of JLS but cant have them  lool xxxx,negative,sentiment140,0.0,9.0,Friday
2009-06-06 10:29:39,"That IS lame Liz lol, I should send you a care package full of Starbucks goodies  ",positive,sentiment140,1.0,10.0,Saturday
2009-06-07 07:55:58,Thinking I might get another Pauls Boutique bag tomorrow! ,positive,sentiment140,1.0,7.0,Sunday
2009-06-20 10:04:00,last night i had a dream that i had chick-fil-a. kinda realllllly wish i had some now ,negative,sentiment140,0.0,10.0,Saturday
2009-06-07 00:45:36,@cHelLyWeLlz yayyy! thanks chelsey! &lt;3 ,positive,sentiment140,1.0,0.0,Sunday
2009-06-05 16:41:01,@ReneeBarber I'm good - in midst of making dinner plans with very good friends we don't see enough of ,positive,sentiment140,1.0,16.0,Friday
2009-05-30 17:11:31,@Ms_Haze YEAH!! I wish I could  Got the kids,negative,sentiment140,0.0,17.0,Saturday
2009-05-31 07:21:51,wonders why multiply became new then bumalik sa dati!  http://plurk.com/p/xf7fv,positive,sentiment140,1.0,7.0,Sunday
2009-06-03 00:26:18,@YellowLlama ahh YAY its cool!! I know things get hectic! Just wanted to see if you still remembered me  hehehe,positive,sentiment140,1.0,0.0,Wednesday
2009-05-30 07:23:14,the movie UP is incredible! go see itttt ,positive,sentiment140,1.0,7.0,Saturday
2009-06-03 07:09:21,"@steelandstevens No worries,thought it worth a mention!Special offer when buying2tickets,so if Ruby's up4going get her2give me a shout ",positive,sentiment140,1.0,7.0,Wednesday
2009-04-06 23:28:08,@fartingpen agreed ,positive,sentiment140,1.0,23.0,Monday
2009-06-25 03:31:13,@aping4362 no answer yet ,negative,sentiment140,0.0,3.0,Thursday
2009-05-02 01:36:33,"Alrighty twits, log'd off the laptop. Sayin nite on twitterberry haha. Gna take a nap! Wake me up if sumthin interesting pops up ",positive,sentiment140,1.0,1.0,Saturday
2009-06-01 23:58:52,@GurpsK that's the spirit! ,positive,sentiment140,1.0,23.0,Monday
2009-06-02 18:08:18,@ddlovato listen to @therecordlife on myspace. You wont be disappointed  jake is amazinggg.,positive,sentiment140,1.0,18.0,Tuesday
2009-05-13 23:05:22,":however, I am willing to learn it again by visiting the places and the ppl.  http://plurk.com/p/touth",positive,sentiment140,1.0,23.0,Wednesday
2009-06-03 04:03:46,i'm wearing my Cam glasses  http://twitpic.com/6iwm7,positive,sentiment140,1.0,4.0,Wednesday
2009-05-30 20:40:13,@moosh_boint oh ok. awww nicole i wish there was something i could do to help you. ,negative,sentiment140,0.0,20.0,Saturday
2009-04-18 07:46:02,@mikeybouchereau lol yes you Mikey. lol crazy night ,positive,sentiment140,1.0,7.0,Saturday
2009-05-31 16:37:43,@carrie_clauss Yeah! I didnt know how else to get ahold of you  You can check out my photos though...,negative,sentiment140,0.0,16.0,Sunday
2009-06-21 07:36:43,@cuiyingloo @AmiraHasni I know. Its pretty scary ,negative,sentiment140,0.0,7.0,Sunday
2009-06-23 13:00:14,@britneyspears : SO saddd for him ,negative,sentiment140,0.0,13.0,Tuesday
